"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean","previous_school_clean"
30147,"Fresno Pacific","6119","Lydia Manu","Senior","San Mateo","Calif","Aragon High School",,"5'9""","Guard","4","https://www.fpuathletics.com/sports/womens-basketball/roster/lydia-manu/6119","2024-25","CA","PacWest","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Aragon High School","SAN MATEO, CALIF","CA","USA",
30149,"Point Loma","6959","Cassidy Bartolotto","Freshman","Livermore","Calif","St. Mary's",,"5'10""","Forward","1","https://www.plnusealions.com/sports/womens-basketball/roster/cassidy-bartolotto/6959","2024-25","CA","PacWest","II",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"St. Mary's","LIVERMORE, CALIF","CA","USA",
30149,"Point Loma","6947","Hannah Golan","Sophomore","Novato","Calif","Branson",,"5'11""","Guard","10","https://www.plnusealions.com/sports/womens-basketball/roster/hannah-golan/6947","2024-25","CA","PacWest","II",5,11,71,"GUARD",,"GUARD","Sophomore",0,"Branson","NOVATO, CALIF","CA","USA",
30149,"Point Loma","6949","Maddie Mersch","Junior","Alameda","Calif","Alameda",,"6'0""","Forward","13","https://www.plnusealions.com/sports/womens-basketball/roster/maddie-mersch/6949","2024-25","CA","PacWest","II",6,0,72,"FORWARD",,"FORWARD","Junior",0,"Alameda","ALAMEDA, CALIF","CA","USA",
30149,"Point Loma","6953","Eiley Tippins","Junior","Tahoe Vista","Calif","Incline",,"6'2""","Center","15","https://www.plnusealions.com/sports/womens-basketball/roster/eiley-tippins/6953","2024-25","CA","PacWest","II",6,2,74,"CENTER",,"CENTER","Junior",0,"Incline","TAHOE VISTA, CALIF","CA","USA",
30149,"Point Loma","6990","Allie Cummings","Sophomore","Billings","Mont","Billings Senior",,"5'8""","Guard","21","https://www.plnusealions.com/sports/womens-basketball/roster/allie-cummings/6990","2024-25","CA","PacWest","II",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Billings Senior","BILLINGS, MONT","MT","USA",
30149,"Point Loma","6948","Elle Hanson","Sophomore","San Jose","Calif","Archbishop Mitty",,"6'1""","Forward","23","https://www.plnusealions.com/sports/womens-basketball/roster/elle-hanson/6948","2024-25","CA","PacWest","II",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Archbishop Mitty","SAN JOSE, CALIF","CA","USA",
30149,"Point Loma","6950","Shayla O'Neil","Junior","Gilbert","Ariz","Perry",,"6'0""","Guard","24","https://www.plnusealions.com/sports/womens-basketball/roster/shayla-o-neil/6950","2024-25","CA","PacWest","II",6,0,72,"GUARD",,"GUARD","Junior",0,"Perry","GILBERT, ARIZ","AZ","USA",
30149,"Point Loma","6954","Alli McDonald","Graduate Student","Diamond Springs","Calif","Union Mine","Sonoma State","5'10""","Forward","25","https://www.plnusealions.com/sports/womens-basketball/roster/alli-mcdonald/6954","2024-25","CA","PacWest","II",5,10,70,"FORWARD",,"FORWARD","Graduate Student",0,"Union Mine","DIAMOND SPRINGS, CALIF","CA","USA","Sonoma State"
30149,"Point Loma","6955","Kaylee Byon","Junior","Buena Park","Calif","Rosary Academy","Utah Valley","5'7""","Guard","3","https://www.plnusealions.com/sports/womens-basketball/roster/kaylee-byon/6955","2024-25","CA","PacWest","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Rosary Academy","BUENA PARK, CALIF","CA","USA","Utah Valley"
30149,"Point Loma","6951","Tavia Rowell","Senior","Langley","BC.","Walnut Grove","Hawai'i Pacific","5'10""","Guard","30","https://www.plnusealions.com/sports/womens-basketball/roster/tavia-rowell/6951","2024-25","CA","PacWest","II",5,10,70,"GUARD",,"GUARD","Senior",0,"Walnut Grove","LANGLEY, BC",,"CANADA","Hawai'i Pacific"
30149,"Point Loma","6957","Grace Moyers","Junior","Erie","Colo","Erie","Wyoming","5'8""","Guard","4","https://www.plnusealions.com/sports/womens-basketball/roster/grace-moyers/6957","2024-25","CA","PacWest","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Erie","ERIE, COLO","CO","USA","Wyoming"
30149,"Point Loma","6952","Annika Thayer","Senior","Truckee","Calif","Truckee",,"6'1""","Forward","45","https://www.plnusealions.com/sports/womens-basketball/roster/annika-thayer/6952","2024-25","CA","PacWest","II",6,1,73,"FORWARD",,"FORWARD","Senior",0,"Truckee","TRUCKEE, CALIF","CA","USA",
30149,"Point Loma","6958","Jocelyn Pascual","Freshman","Los Angeles","California","Brentwood",,"5'6""","Guard","5","https://www.plnusealions.com/sports/womens-basketball/roster/jocelyn-pascual/6958","2024-25","CA","PacWest","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Brentwood","LOS ANGELES, CA","CA","USA",
30151,"Shorter","9281","Tionna Baker","Senior","Dalton","Georgia","Hofstra University",,"5'7""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/tionna-baker/9281","2024-25","GA","Gulf South","II",5,7,67,"GUARD",,"GUARD","Senior",0,"Hofstra University","DALTON, GA","GA","USA",
30151,"Shorter","9296","Ahtiana Benway","Sophomore","Lincoln","Rhode Island","St. Mary Academy Bayview",,"5'3""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/ahtiana-benway/9296","2024-25","GA","Gulf South","II",5,3,63,"GUARD",,"GUARD","Sophomore",0,"St. Mary Academy Bayview","LINCOLN, RI","RI","USA",
30151,"Shorter","9283","Ariyah Brooks","Senior","Racine","Wisconsin","Garden City Comm. College",,"6'0""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/ariyah-brooks/9283","2024-25","GA","Gulf South","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Garden City Comm. College","RACINE, WI","WI","USA",
30151,"Shorter","9288","Emariah Grant","Junior","Huntsville","Ala","Wallace State CC",,"5'3""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/emariah-grant/9288","2024-25","GA","Gulf South","II",5,3,63,"GUARD",,"GUARD","Junior",0,"Wallace State CC","HUNTSVILLE, ALA","AL","USA",
30151,"Shorter","9284","Alexus Hammond","Freshman","Columbus","Georgia","Columbus HS",,"5'8""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/alexus-hammond/9284","2024-25","GA","Gulf South","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Columbus HS","COLUMBUS, GA","GA","USA",
30151,"Shorter","9294","Semaj'a Jackson","Junior","Atlanta","Georgia","Community Christian College",,"5'10""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/semaj-a-jackson/9294","2024-25","GA","Gulf South","II",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Community Christian College","ATLANTA, GA","GA","USA",
30151,"Shorter","9298","Jordan Kierbow","Junior","Carrollton","Georgia","Mount Zion High School",,"5'7""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/jordan-kierbow/9298","2024-25","GA","Gulf South","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Mount Zion High School","CARROLLTON, GA","GA","USA",
30151,"Shorter","9291","Jordyn LeGrier","Freshman","Lithia Springs","Georgia","Southwest Atlanta Christian Academy",,"5'5""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/jordyn-legrier/9291","2024-25","GA","Gulf South","II",5,5,65,"GUARD",,"GUARD","Freshman",0,"Southwest Atlanta Christian Academy","LITHIA SPRINGS, GA","GA","USA",
30151,"Shorter","9280","Tiara Lewis","Senior","Marietta","Georgia","Osborne High School",,"6'1""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/tiara-lewis/9280","2024-25","GA","Gulf South","II",6,1,73,"FORWARD",,"FORWARD","Senior",0,"Osborne High School","MARIETTA, GA","GA","USA",
30151,"Shorter","9295","Derrica McCall","Fifth Year","Hayneville","Alabama","Bishop State Community College",,"5'8""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/derrica-mccall/9295","2024-25","GA","Gulf South","II",5,8,68,"GUARD",,"GUARD","Fifth Year",0,"Bishop State Community College","HAYNEVILLE, AL","AL","USA",
30151,"Shorter","9290","Kyla Neal","Freshman","Douglasville","Georgia","Douglas County HS",,"5'1""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/kyla-neal/9290","2024-25","GA","Gulf South","II",5,1,61,"GUARD",,"GUARD","Freshman",0,"Douglas County HS","DOUGLASVILLE, GA","GA","USA",
30151,"Shorter","9297","Amya Patterson","Junior","Orlando","Florida","Apopka High School",,"6'2""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/amya-patterson/9297","2024-25","GA","Gulf South","II",6,2,74,"FORWARD",,"FORWARD","Junior",0,"Apopka High School","ORLANDO, FL","FL","USA",
30151,"Shorter","9286","Chloe Phillips","Freshman","Murfreesboro","Tenn","Oakland HS",,"6'1""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/chloe-phillips/9286","2024-25","GA","Gulf South","II",6,1,73,"FORWARD",,"FORWARD","Freshman",0,"Oakland HS","MURFREESBORO, TENN","TN","USA",
30151,"Shorter","9289","Amiya Redus","Freshman","Tanner","Ala","Hazel Green HS",,"5'9""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/amiya-redus/9289","2024-25","GA","Gulf South","II",5,9,69,"GUARD",,"GUARD","Freshman",0,"Hazel Green HS","TANNER, ALA","AL","USA",
30151,"Shorter","9292","Tori Smiley","Junior","Indianapolis","Indiana","King University",,"5'5""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/tori-smiley/9292","2024-25","GA","Gulf South","II",5,5,65,"GUARD",,"GUARD","Junior",0,"King University","INDIANAPOLIS, IN","IN","USA",
30151,"Shorter","9293","Ashley Washington","Junior","Chelsea","Ala","Wallace Community College Selma",,"5'6""","Guard",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/ashley-washington/9293","2024-25","GA","Gulf South","II",5,6,66,"GUARD",,"GUARD","Junior",0,"Wallace Community College Selma","CHELSEA, ALA","AL","USA",
30151,"Shorter","9282","Rhyan Wilson","Junior","Fairburn","Georgia","Westlake High School",,"6'1""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/rhyan-wilson/9282","2024-25","GA","Gulf South","II",6,1,73,"FORWARD",,"FORWARD","Junior",0,"Westlake High School","FAIRBURN, GA","GA","USA",
30151,"Shorter","9287","Charla Young","Freshman","Douglasville","Georgia","Douglas County HS",,"5'10""","Forward",,"https://www.goshorterhawks.com/sports/womens-basketball/roster/charla-young/9287","2024-25","GA","Gulf South","II",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Douglas County HS","DOUGLASVILLE, GA","GA","USA",
30152,"Southern Nazarene","8725","Umi Otsuka","Sophomore","Tokyo","Japan","Myojo Gakuen High School",,"5'5""","Guard","1","https://www.snuathletics.com/sports/womens-basketball/roster/umi-otsuka/8725","2024-25","OK","GAC","II",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Myojo Gakuen High School","TOKYO, JAPAN",,"JAPAN",
30152,"Southern Nazarene","8983","Katie King","Graduate Student","Harrah","Okla","Harrah",,"5'5""","Point","10","https://www.snuathletics.com/sports/womens-basketball/roster/katie-king/8983","2024-25","OK","GAC","II",5,5,65,"GUARD",,"GUARD","Graduate Student",0,"Harrah","HARRAH, OKLA","OK","USA",
30152,"Southern Nazarene","8716","Kimalee Cook","Senior","Whitewater","Kan","Circle",,"5'5""","Guard","11","https://www.snuathletics.com/sports/womens-basketball/roster/kimalee-cook/8716","2024-25","OK","GAC","II",5,5,65,"GUARD",,"GUARD","Senior",0,"Circle","WHITEWATER, KAN","KS","USA",
30152,"Southern Nazarene","8714","Shannon Burton","Junior","Maitland","Australia","Hunter Valley Grammar School",,"5'10""","Guard","12","https://www.snuathletics.com/sports/womens-basketball/roster/shannon-burton/8714","2024-25","OK","GAC","II",5,10,70,"GUARD",,"GUARD","Junior",0,"Hunter Valley Grammar School","MAITLAND, AUSTRALIA",,"AUSTRALIA",
30152,"Southern Nazarene","8987","Abby Boyce","Freshman","Lubbock","Texas","Frenship",,"5'11""","Forward","13","https://www.snuathletics.com/sports/womens-basketball/roster/abby-boyce/8987","2024-25","OK","GAC","II",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Frenship","LUBBOCK, TEXAS","TX","USA",
30152,"Southern Nazarene","8712","Jena Bay","Redshirt Junior","Shattuck","Okla","Shattuck",,"5'9""","Guard","14","https://www.snuathletics.com/sports/womens-basketball/roster/jena-bay/8712","2024-25","OK","GAC","II",5,9,69,"GUARD",,"GUARD","Junior",1,"Shattuck","SHATTUCK, OKLA","OK","USA",
30152,"Southern Nazarene","8717","Jillian Crawford","Sophomore","Piedmont","Okla","Piedmont",,"5'10""","Guard","15","https://www.snuathletics.com/sports/womens-basketball/roster/jillian-crawford/8717","2024-25","OK","GAC","II",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Piedmont","PIEDMONT, OKLA","OK","USA",
30152,"Southern Nazarene","8721","Carley Gasaway","Junior","Choctaw","Okla","Choctaw",,"5'7""","Guard","2","https://www.snuathletics.com/sports/womens-basketball/roster/carley-gasaway/8721","2024-25","OK","GAC","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Choctaw","CHOCTAW, OKLA","OK","USA",
30152,"Southern Nazarene","8984","Jordan Hoffman","Sophomore","Weatherford","Okla","Weatherford",,"5'9""","Guard","20","https://www.snuathletics.com/sports/womens-basketball/roster/jordan-hoffman/8984","2024-25","OK","GAC","II",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Weatherford","WEATHERFORD, OKLA","OK","USA",
30152,"Southern Nazarene","8726","Grace Pippett","Sophomore","Broken Arrow","Okla","Broken Arrow",,"5'11""","Guard","21","https://www.snuathletics.com/sports/womens-basketball/roster/grace-pippett/8726","2024-25","OK","GAC","II",5,11,71,"GUARD",,"GUARD","Sophomore",0,"Broken Arrow","BROKEN ARROW, OKLA","OK","USA",
30152,"Southern Nazarene","9365","Asnate Gerke","Junior","Riga","Latvia","Riga Secondary School No.45",,"6'0""","Guard/Forward","22","https://www.snuathletics.com/sports/womens-basketball/roster/asnate-gerke/9365","2024-25","OK","GAC","II",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Riga Secondary School No.45","RIGA, LATVIA",,"LATVIA",
30152,"Southern Nazarene","8718","Hannah Duncan","Junior","Perth","Australia","St. Mary's Anglican Girls' School",,"6'0""","Guard/Forward","23","https://www.snuathletics.com/sports/womens-basketball/roster/hannah-duncan/8718","2024-25","OK","GAC","II",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"St. Mary's Anglican Girls' School","PERTH, AUSTRALIA",,"AUSTRALIA",
30152,"Southern Nazarene","8988","Ella Nietz","Freshman","San Antonio","Texas","Antonian College Prep",,"5'11""","Guard","24","https://www.snuathletics.com/sports/womens-basketball/roster/ella-nietz/8988","2024-25","OK","GAC","II",5,11,71,"GUARD",,"GUARD","Freshman",0,"Antonian College Prep","SAN ANTONIO, TEXAS","TX","USA",
30152,"Southern Nazarene","8719","Megan Eischen","Sophomore","Kingfisher","Okla","Homeschool",,"5'6""","Guard","25","https://www.snuathletics.com/sports/womens-basketball/roster/megan-eischen/8719","2024-25","OK","GAC","II",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Homeschool","KINGFISHER, OKLA","OK","USA",
30152,"Southern Nazarene","8715","Anna Coccoli","Senior","Cremona","Italy","I.I.S. Janello Torriani",,"6'1""","Center","34","https://www.snuathletics.com/sports/womens-basketball/roster/anna-coccoli/8715","2024-25","OK","GAC","II",6,1,73,"CENTER",,"CENTER","Senior",0,"I.I.S. Janello Torriani","CREMONA, ITALY",,"ITALY",
30152,"Southern Nazarene","8713","Nessa Begay","Redshirt Freshman","Norman","Okla","Norman High School",,"6'2""","Forward","35","https://www.snuathletics.com/sports/womens-basketball/roster/nessa-begay/8713","2024-25","OK","GAC","II",6,2,74,"FORWARD",,"FORWARD","Freshman",1,"Norman High School","NORMAN, OKLA","OK","USA",
30152,"Southern Nazarene","8985","Braci Nyberg","Freshman","Seiling","Okla","Seiling",,"5'6""","Guard","4","https://www.snuathletics.com/sports/womens-basketball/roster/braci-nyberg/8985","2024-25","OK","GAC","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Seiling","SEILING, OKLA","OK","USA",
30152,"Southern Nazarene","8722","Hannah Giddey","Graduate Student","Melbourne","Australia","Oral Roberts",,"6'2""","Forward","5","https://www.snuathletics.com/sports/womens-basketball/roster/hannah-giddey/8722","2024-25","OK","GAC","II",6,2,74,"FORWARD",,"FORWARD","Graduate Student",0,"Oral Roberts","MELBOURNE, AUSTRALIA",,"AUSTRALIA",
30152,"Southern Nazarene","8986","Mia Singstock","Freshman","Phoenix","Ariz","Pinnacle",,"5'9""","Guard","7","https://www.snuathletics.com/sports/womens-basketball/roster/mia-singstock/8986","2024-25","OK","GAC","II",5,9,69,"GUARD",,"GUARD","Freshman",0,"Pinnacle","PHOENIX, ARIZ","AZ","USA",
30153,"Union (TN)","3028","Alexis Callins","Graduate Student","Martin","Tenn","Westview High School","University of North Alabama","5'8""","Guard","1","https://www.uuathletics.com/sports/womens-basketball/roster/alexis-callins/3028","2024-25","TN","Gulf South","II",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Westview High School","MARTIN, TENN","TN","USA","University of North Alabama"
30153,"Union (TN)","3029","Emily Jones","Senior","Jackson","Tenn","University School of Jackson","University of North Alabama","6'0""","Guard","10","https://www.uuathletics.com/sports/womens-basketball/roster/emily-jones/3029","2024-25","TN","Gulf South","II",6,0,72,"GUARD",,"GUARD","Senior",0,"University School of Jackson","JACKSON, TENN","TN","USA","University of North Alabama"
30153,"Union (TN)","3031","Kynidi Mason Striverson","Junior","Sellersburg","Ind","Silver Creek High School","University of Evansville","5'8""","Guard","11","https://www.uuathletics.com/sports/womens-basketball/roster/kynidi-mason-striverson/3031","2024-25","TN","Gulf South","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Silver Creek High School","SELLERSBURG, IND","IN","USA","University of Evansville"
30153,"Union (TN)","3097","Annie Buisson","Freshman","Nashville","Tenn","Brentwood Academy",,"5'5""","Guard","12","https://www.uuathletics.com/sports/womens-basketball/roster/annie-buisson/3097","2024-25","TN","Gulf South","II",5,5,65,"GUARD",,"GUARD","Freshman",0,"Brentwood Academy","NASHVILLE, TENN","TN","USA",
30153,"Union (TN)","2932","Courtney Zensen","Sophomore","Dunlap","Tenn","Whitwell HS",,"5'9""","Guard/Forward","13","https://www.uuathletics.com/sports/womens-basketball/roster/courtney-zensen/2932","2024-25","TN","Gulf South","II",5,9,69,"GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Whitwell HS","DUNLAP, TENN","TN","USA",
30153,"Union (TN)","2930","Shylee Morrison","Senior","Gravette","Ark","Gravette High School",,"5'6""","Guard","15","https://www.uuathletics.com/sports/womens-basketball/roster/shylee-morrison/2930","2024-25","TN","Gulf South","II",5,6,66,"GUARD",,"GUARD","Senior",0,"Gravette High School","GRAVETTE, ARK","AR","USA",
30153,"Union (TN)","2929","Keisharna Lucas","Junior","Port Moresby","Papua New Guinea","American School of Bangkok",,"5'11""","Forward","2","https://www.uuathletics.com/sports/womens-basketball/roster/keisharna-lucas/2929","2024-25","TN","Gulf South","II",5,11,71,"FORWARD",,"FORWARD","Junior",0,"American School of Bangkok","PORT MORESBY, PAPUA NEW GUINEA",,"PAPUA NEW GUINEA",
30153,"Union (TN)","2926","Bethany Dillard","Senior","Maumelle","Ark","Central Arkansas Christian",,"5'10""","Guard","20","https://www.uuathletics.com/sports/womens-basketball/roster/bethany-dillard/2926","2024-25","TN","Gulf South","II",5,10,70,"GUARD",,"GUARD","Senior",0,"Central Arkansas Christian","MAUMELLE, ARK","AR","USA",
30153,"Union (TN)","2931","Sierra Stedman","Senior","Spring Hill","Tenn","Homeschool",,"6'1""","Guard","21","https://www.uuathletics.com/sports/womens-basketball/roster/sierra-stedman/2931","2024-25","TN","Gulf South","II",6,1,73,"GUARD",,"GUARD","Senior",0,"Homeschool","SPRING HILL, TENN","TN","USA",
30153,"Union (TN)","2928","Olivia Lee","Sophomore","Jackson","Tenn","Trinity Christian Academy",,"6'0""","Guard","22","https://www.uuathletics.com/sports/womens-basketball/roster/olivia-lee/2928","2024-25","TN","Gulf South","II",6,0,72,"GUARD",,"GUARD","Sophomore",0,"Trinity Christian Academy","JACKSON, TENN","TN","USA",
30153,"Union (TN)","3030","Jeremia Montgomery","Senior","Gallatin","Tenn","Gallatin High School","Christian Brothers University","6'0""","Guard/Forward","23","https://www.uuathletics.com/sports/womens-basketball/roster/jeremia-montgomery/3030","2024-25","TN","Gulf South","II",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Gallatin High School","GALLATIN, TENN","TN","USA","Christian Brothers"
30153,"Union (TN)","2933","Aryn Roberts","Freshman","Allen","Texas","Allen High School",,"6'0""","Guard","24","https://www.uuathletics.com/sports/womens-basketball/roster/aryn-roberts/2933","2024-25","TN","Gulf South","II",6,0,72,"GUARD",,"GUARD","Freshman",0,"Allen High School","ALLEN, TEXAS","TX","USA",
30153,"Union (TN)","2925","Jazalyn Anousinh","Senior","San Diego","Calif","La Jolla Country Day","Cal Poly San Luis Obispo","5'5""","G","3","https://www.uuathletics.com/sports/womens-basketball/roster/jazalyn-anousinh/2925","2024-25","TN","Gulf South","II",5,5,65,"GUARD",,"GUARD","Senior",0,"La Jolla Country Day","SAN DIEGO, CALIF","CA","USA","Cal Poly"
30153,"Union (TN)","2934","Nora Saffell","Freshman","Somerset","Ohio","Sheridan High School",,"6'0""","Forward","32","https://www.uuathletics.com/sports/womens-basketball/roster/nora-saffell/2934","2024-25","TN","Gulf South","II",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Sheridan High School","SOMERSET, OHIO","OH","USA",
30153,"Union (TN)","3123","Alayna Fussell","Freshman","Troy","Tenn","Obion Country Central HS",,"5-9","Guard","34","https://www.uuathletics.com/sports/womens-basketball/roster/alayna-fussell/3123","2024-25","TN","Gulf South","II",5,9,69,"GUARD",,"GUARD","Freshman",0,"Obion Country Central HS","TROY, TENN","TN","USA",
30153,"Union (TN)","2927","Macey Lee","Senior","Jackson","Tenn","Trinity Christian Academy","Samford University","6'0""","G/F","4","https://www.uuathletics.com/sports/womens-basketball/roster/macey-lee/2927","2024-25","TN","Gulf South","II",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Trinity Christian Academy","JACKSON, TENN","TN","USA","Samford"
30154,"Young Harris","5053","Nickyia Daniel","Freshman","Loganville","Georgia","Hebron Christian Academy",,"5'10""","Forward","1","https://www.yhcathletics.com/sports/womens-basketball/roster/nickyia-daniel/5053","2024-25","GA","Peach Belt","II",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Hebron Christian Academy","LOGANVILLE, GA","GA","USA",
30154,"Young Harris","5057","Ivona Miljanic","Junior","Belgrade","Serbia",,,"6'0""","Guard","11","https://www.yhcathletics.com/sports/womens-basketball/roster/ivona-miljanic/5057","2024-25","GA","Peach Belt","II",6,0,72,"GUARD",,"GUARD","Junior",0,,"BELGRADE, SERBIA",,"SERBIA",
30154,"Young Harris","5043","Lilly Griffith","Junior","Waleska","Georgia","Cherokee High School",,"5'7""","G","12","https://www.yhcathletics.com/sports/womens-basketball/roster/lilly-griffith/5043","2024-25","GA","Peach Belt","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Cherokee High School","WALESKA, GA","GA","USA",
30154,"Young Harris","5042","Callie Gaddis","Sophomore","Canton","Georgia","Sequoyah High School",,"5'8""","G","14","https://www.yhcathletics.com/sports/womens-basketball/roster/callie-gaddis/5042","2024-25","GA","Peach Belt","II",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Sequoyah High School","CANTON, GA","GA","USA",
30154,"Young Harris","5051","Hannah Dunn","Freshman","Auckland","New Zealand","Elim Christian High School",,"6'4""","Center","15","https://www.yhcathletics.com/sports/womens-basketball/roster/hannah-dunn/5051","2024-25","GA","Peach Belt","II",6,4,76,"CENTER",,"CENTER","Freshman",0,"Elim Christian High School","AUCKLAND, NEW ZEALAND",,"NEW ZEALAND",
30154,"Young Harris","5040","Chassidy Fedd","Sophomore","Douglasville","Georgia","Valor Christian Academy",,"5'8""","G","20","https://www.yhcathletics.com/sports/womens-basketball/roster/chassidy-fedd/5040","2024-25","GA","Peach Belt","II",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Valor Christian Academy","DOUGLASVILLE, GA","GA","USA",
30154,"Young Harris","5054","Lalah Logan","Freshman","Conyers","Georgia","Heritage High School",,"5'4""","Shooting","22","https://www.yhcathletics.com/sports/womens-basketball/roster/lalah-logan/5054","2024-25","GA","Peach Belt","II",5,4,64,"GUARD",,"GUARD","Freshman",0,"Heritage High School","CONYERS, GA","GA","USA",
30154,"Young Harris","5048","Courtney Davis","Freshman","Blue Ridge","Georgia","Fannin County High School",,"5'6""","Guard","23","https://www.yhcathletics.com/sports/womens-basketball/roster/courtney-davis/5048","2024-25","GA","Peach Belt","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Fannin County High School","BLUE RIDGE, GA","GA","USA",
30154,"Young Harris","5036","Kamryn Bates","Junior","Marietta","Georgia","New Manchester HS","Texas Southern","5'3""","G","25","https://www.yhcathletics.com/sports/womens-basketball/roster/kamryn-bates/5036","2024-25","GA","Peach Belt","II",5,3,63,"GUARD",,"GUARD","Junior",0,"New Manchester HS","MARIETTA, GA","GA","USA","Texas Southern"
30154,"Young Harris","5058","Suzan Sisman","Junior","Aarhus","Denmark","McCook Community College",,"5'8""","Guard","3","https://www.yhcathletics.com/sports/womens-basketball/roster/suzan-sisman/5058","2024-25","GA","Peach Belt","II",5,8,68,"GUARD",,"GUARD","Junior",0,"McCook Community College","AARHUS, DENMARK",,"DENMARK",
30154,"Young Harris","5044","Rae McClarty","Graduate Student","Chapel Hill","NC.","Northwood HS","UNC Wilmington","5'7""","G","30","https://www.yhcathletics.com/sports/womens-basketball/roster/rae-mcclarty/5044","2024-25","GA","Peach Belt","II",5,7,67,"GUARD",,"GUARD","Graduate Student",0,"Northwood HS","CHAPEL HILL, NC","NC","USA","UNC Wilmington"
30154,"Young Harris","5050","Marina Sippola","Freshman","Dallas","Georgia","North Paulding High School",,"5'8""","Point","31","https://www.yhcathletics.com/sports/womens-basketball/roster/marina-sippola/5050","2024-25","GA","Peach Belt","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"North Paulding High School","DALLAS, GA","GA","USA",
30154,"Young Harris","5038","Parahuia Delamere","Senior","Auckland","New Zealand","Western Spring College","Western Texas Community College","5'9""","G","32","https://www.yhcathletics.com/sports/womens-basketball/roster/parahuia-delamere/5038","2024-25","GA","Peach Belt","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Western Spring College","AUCKLAND, NEW ZEALAND",,"NEW ZEALAND","Western Texas Community College"
30154,"Young Harris","5056","Carley Segars","Freshman","Lula","Georgia","Banks County High School",,"6'1""","Forward","40","https://www.yhcathletics.com/sports/womens-basketball/roster/carley-segars/5056","2024-25","GA","Peach Belt","II",6,1,73,"FORWARD",,"FORWARD","Freshman",0,"Banks County High School","LULA, GA","GA","USA",
30154,"Young Harris","5055","Annalise Malone","Junior","Fayetteville","Tennessee","Lincoln County HS","South Carolina Aiken","6'0""","Forward","43","https://www.yhcathletics.com/sports/womens-basketball/roster/annalise-malone/5055","2024-25","GA","Peach Belt","II",6,0,72,"FORWARD",,"FORWARD","Junior",0,"Lincoln County HS","FAYETTEVILLE, TENNESSEE","TN","USA","South Carolina Aiken"
